@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
130,120,128,0.809017,-0.587785,0.343037,0.591968,0.00184364,0.244912,0.244912,0.0466663,1,5.24814,baguette,2,http://www.suturo.de/ontology/hierarchy#dlink
130,120,128,0.809017,-0.587785,0.341896,0.592348,0.00188114,0.243911,0.243911,0.0477002,1,5.11342,?,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.339145,0.592535,0.00186193,0.243756,0.243756,0.047398,1,5.14274,baguette,2,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.340181,0.593123,0.00181839,0.243757,0.243757,0.0462314,1,5.27255,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
131,121,129,0.788011,-0.615661,0.33862,0.594283,0.00192478,0.248621,0.248621,0.0480648,1,5.17262,?,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.829038,-0.559193,0.339231,0.594264,0.00191426,0.246702,0.246702,0.04859,1,5.07723,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.339333,0.593355,0.00185045,0.244225,0.244225,0.0470264,1,5.19335,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.819152,-0.573576,0.338776,0.594332,0.00183924,0.245181,0.245181,0.0467828,1,5.24083,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.340564,0.593149,0.00199273,0.24429,0.24429,0.0507858,1,4.81019,baguette,3,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.340648,0.591918,0.00186357,0.245629,0.245629,0.0472208,1,5.20171,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.339969,0.593766,0.00186954,0.244005,0.244005,0.0477569,1,5.10931,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.338282,0.593043,0.00201053,0.244127,0.244127,0.0512803,1,4.76064,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.788011,-0.615661,0.339858,0.592784,0.00202426,0.243553,0.243553,0.0518237,1,4.69965,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.788011,-0.615661,0.339653,0.593279,0.00194027,0.244713,0.244713,0.0491818,1,4.97568,baguette,3,http://www.suturo.de/ontology/hierarchy#dlink
130,122,129,0.809017,-0.587785,0.337026,0.594773,0.00198136,0.243917,0.243917,0.0508806,1,4.7939,?,2,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.339461,0.59372,0.00197403,0.243492,0.243492,0.0503624,1,4.83479,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.339026,0.592829,0.00196175,0.243631,0.243631,0.0502147,1,4.85179,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.798636,-0.601815,0.337727,0.594793,0.00187948,0.244022,0.244022,0.0485463,1,5.02657,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.819152,-0.573576,0.338871,0.593267,0.00186872,0.24399,0.24399,0.0484994,1,5.03077,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.788011,-0.615661,0.339931,0.594623,0.00193854,0.249693,0.249693,0.0483084,1,5.16872,baguette,3,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.829038,-0.559193,0.338451,0.59425,0.00194433,0.244801,0.244801,0.0494405,1,4.95142,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.337495,0.594013,0.00189456,0.247112,0.247112,0.0477216,1,5.17819,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.838671,-0.544639,0.338668,0.593206,0.00186716,0.247552,0.247552,0.0475438,1,5.20682,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.338503,0.593208,0.00190817,0.243964,0.243964,0.0487586,1,5.0035,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,122,129,0.819152,-0.573576,0.339569,0.594488,0.00181724,0.244805,0.244805,0.046495,1,5.2652,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
131,122,129,0.809017,-0.587785,0.336578,0.594929,0.00187214,0.245492,0.245492,0.0477596,1,5.14015,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.33871,0.592724,0.00194571,0.243748,0.243748,0.0496867,1,4.9057,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.798636,-0.601815,0.337833,0.59388,0.00194615,0.24421,0.24421,0.0496734,1,4.91631,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.819152,-0.573576,0.338828,0.593609,0.00194408,0.24364,0.24364,0.0497965,1,4.89272,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.788011,-0.615661,0.339593,0.592882,0.00195667,0.243809,0.243809,0.050476,1,4.83019,baguette,2,http://www.suturo.de/ontology/hierarchy#dlink
130,120,128,0.809017,-0.587785,0.341728,0.59222,0.00188263,0.244537,0.244537,0.04792,1,5.10303,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.338086,0.593967,0.00200621,0.247016,0.247016,0.0505812,1,4.88355,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.788011,-0.615661,0.339768,0.592371,0.00192397,0.244296,0.244296,0.0489261,1,4.99315,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.337699,0.594317,0.00189521,0.245253,0.245253,0.0479584,1,5.11387,?,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.819152,-0.573576,0.337712,0.593276,0.00195152,0.243907,0.243907,0.0499161,1,4.88635,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.338418,0.59451,0.0019221,0.244981,0.244981,0.0493495,1,4.96421,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
130,122,129,0.809017,-0.587785,0.338331,0.59471,0.00181755,0.246757,0.246757,0.0459643,1,5.36845,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.339035,0.593682,0.00190425,0.244909,0.244909,0.0480517,1,5.09677,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.819152,-0.573576,0.339508,0.593333,0.00185959,0.243658,0.243658,0.0475877,1,5.12018,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.338545,0.593155,0.0018957,0.243957,0.243957,0.0490214,1,4.97653,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.777146,-0.62932,0.338248,0.59464,0.00193386,0.246273,0.246273,0.048941,1,5.03204,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.335819,0.594009,0.00189655,0.244509,0.244509,0.0483865,1,5.05325,?,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.338379,0.593436,0.0019066,0.244279,0.244279,0.0486651,1,5.01959,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.809017,-0.587785,0.338707,0.594757,0.00190884,0.243895,0.243895,0.0488174,1,4.99607,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.338355,0.592418,0.00191981,0.24419,0.24419,0.048945,1,4.98907,?,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.829038,-0.559193,0.339545,0.593606,0.00202026,0.244752,0.244752,0.0522879,1,4.68085,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.339815,0.593494,0.00205509,0.246778,0.246778,0.0518231,1,4.76193,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
131,122,129,0.798636,-0.601815,0.3362,0.595347,0.00197383,0.245011,0.245011,0.0502743,1,4.87349,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.339118,0.592802,0.00180469,0.244055,0.244055,0.0461183,1,5.29195,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.798636,-0.601815,0.337743,0.594151,0.00190975,0.244021,0.244021,0.0488079,1,4.99962,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.819152,-0.573576,0.338026,0.593774,0.00189711,0.245344,0.245344,0.048246,1,5.08528,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.819152,-0.573576,0.338453,0.593566,0.0019168,0.244561,0.244561,0.0488834,1,5.00295,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.341284,0.593998,0.00193748,0.243585,0.243585,0.0495025,1,4.92067,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.819152,-0.573576,0.339913,0.592099,0.00178039,0.243935,0.243935,0.0452858,1,5.38658,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.798636,-0.601815,0.336222,0.594572,0.0018621,0.24365,0.24365,0.0478747,1,5.08932,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.339463,0.593076,0.00188632,0.245011,0.245011,0.047823,1,5.1233,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,140,0.71934,-0.694658,0.363277,0.609005,0.0017469,0.238419,0.159641,0.0458969,1.49347,5.19466,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,140,0.71934,-0.694658,0.363428,0.609486,0.00204525,0.233176,0.159699,0.0549239,1.4601,4.24543,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#dlink
113,124,138,0.656059,-0.75471,0.373154,0.601305,0.00181097,0.23883,0.156235,0.0485338,1.52866,4.92089,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#dlink
115,125,139,0.707107,-0.707107,0.367026,0.604659,0.00192735,0.237702,0.158819,0.0510533,1.49669,4.65596,baguette,0,http://www.suturo.de/ontology/hierarchy#dlink
115,125,139,0.681998,-0.731354,0.367002,0.605151,0.00188976,0.238131,0.158127,0.0501861,1.50595,4.74496,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.681998,-0.731354,0.36234,0.606125,0.00202681,0.239215,0.156474,0.0541479,1.52878,4.4178,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#dlink
118,127,140,0.71934,-0.694658,0.358726,0.610146,0.00224474,0.236292,0.161327,0.0588857,1.46467,4.01272,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,140,0.707107,-0.707107,0.360101,0.608819,0.00217525,0.237877,0.166779,0.0548298,1.4263,4.33845,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#dlink
114,124,138,0.669131,-0.743145,0.368813,0.60201,0.00189472,0.232476,0.159566,0.0510769,1.45693,4.5515,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#dlink
115,125,138,0.681998,-0.731354,0.365733,0.602297,0.00185848,0.235369,0.158606,0.0497837,1.48399,4.72785,corny,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,139,0.71934,-0.694658,0.357434,0.607769,0.00217113,0.234957,0.161504,0.0572156,1.45481,4.10652,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.669131,-0.743145,0.364572,0.60588,0.00200683,0.237427,0.161658,0.0522857,1.4687,4.54095,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,140,0.707107,-0.707107,0.358508,0.60866,0.00240484,0.237882,0.162927,0.0620487,1.46006,3.83379,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,140,0.71934,-0.694658,0.360817,0.609229,0.00194483,0.238784,0.160707,0.0506806,1.48584,4.71155,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
115,125,138,0.681998,-0.731354,0.367001,0.602919,0.00188063,0.233974,0.158212,0.0508039,1.47886,4.60543,dlink,0,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.694658,-0.71934,0.364163,0.606055,0.00206943,0.23804,0.157955,0.0550388,1.50701,4.32495,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#dlink
115,125,138,0.707107,-0.707107,0.3673,0.604721,0.0021995,0.233798,0.157975,0.0595517,1.47996,3.92596,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
115,125,139,0.669131,-0.743145,0.365699,0.604737,0.00230994,0.233819,0.158857,0.0621892,1.47189,3.7598,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,127,140,0.707107,-0.707107,0.358827,0.608589,0.00191798,0.235381,0.158285,0.0514791,1.48707,4.57237,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,126,140,0.707107,-0.707107,0.361061,0.607377,0.00232598,0.236352,0.162243,0.0606571,1.45678,3.89652,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.707107,-0.707107,0.363503,0.60644,0.00247454,0.233058,0.158072,0.0671699,1.47438,3.46968,corny,0,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.681998,-0.731354,0.365102,0.606589,0.0019734,0.237052,0.158938,0.0523775,1.49148,4.52584,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
118,127,140,0.71934,-0.694658,0.356965,0.609831,0.00225866,0.237874,0.158169,0.0600318,1.50392,3.96247,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.694658,-0.71934,0.365235,0.606136,0.00224493,0.234775,0.158493,0.0603309,1.4813,3.89146,dlink,0,http://www.suturo.de/ontology/hierarchy#dlink
116,126,140,0.694658,-0.71934,0.360998,0.606511,0.00221864,0.24156,0.159681,0.0575187,1.51277,4.19968,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,126,139,0.707107,-0.707107,0.363957,0.608416,0.00234351,0.235882,0.158654,0.0626211,1.48677,3.76681,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,126,139,0.694658,-0.71934,0.360121,0.607459,0.00243312,0.232001,0.1633,0.0642228,1.42071,3.61244,corny,0,http://www.suturo.de/ontology/hierarchy#dlink
118,127,140,0.71934,-0.694658,0.359839,0.609872,0.00218283,0.237434,0.163213,0.0563276,1.45474,4.21523,corny,1,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.707107,-0.707107,0.365454,0.605467,0.00199809,0.232931,0.159153,0.0538981,1.46357,4.32169,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#dlink
117,126,138,0.731354,-0.681998,0.363564,0.606327,0.00183637,0.238991,0.158443,0.0484958,1.50837,4.92808,dlink,0,http://www.suturo.de/ontology/hierarchy#dlink
116,126,139,0.681998,-0.731354,0.36429,0.606016,0.00209818,0.237182,0.1597,0.0553933,1.48518,4.28179,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#dlink
