@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
120,86,69,0.927184,0.374607,0.470359,0.478877,0.000788676,0.152649,0.152649,0.0386982,1,3.94461,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,88,71,0.939693,0.34202,0.466315,0.482875,0.000801981,0.15154,0.15154,0.0392909,1,3.85687,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#corny
122,88,71,0.939693,0.34202,0.467411,0.484103,0.000832841,0.157077,0.157077,0.0392084,1,4.00621,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.927184,0.374607,0.472001,0.481189,0.000837269,0.152551,0.152551,0.0408722,1,3.73239,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.927184,0.374607,0.469513,0.482236,0.00079075,0.151844,0.151844,0.0386508,1,3.92862,?,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.93358,0.358368,0.469756,0.478182,0.000813421,0.152594,0.152594,0.039253,1,3.88745,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.927184,0.374607,0.466364,0.479934,0.000798624,0.152196,0.152196,0.038977,1,3.90476,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.93358,0.358368,0.466972,0.480145,0.000843357,0.155682,0.155682,0.0403203,1,3.86113,dlink,3,http://www.suturo.de/ontology/hierarchy#corny
122,88,71,0.939693,0.34202,0.462343,0.484014,0.000840427,0.155826,0.155826,0.0397677,1,3.9184,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#corny
121,87,71,0.939693,0.34202,0.461261,0.480382,0.000890983,0.155898,0.155898,0.042072,1,3.70551,dlink,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.945519,0.325568,0.468857,0.482293,0.000813538,0.153194,0.153194,0.0395446,1,3.87396,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,69,0.913545,0.406737,0.470186,0.479951,0.000795361,0.151355,0.151355,0.0389955,1,3.88135,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,71,0.927184,0.374607,0.465879,0.483264,0.000844398,0.160186,0.160186,0.0393785,1,4.06786,?,2,http://www.suturo.de/ontology/hierarchy#corny
121,87,71,0.939693,0.34202,0.466263,0.482914,0.000929485,0.152515,0.152515,0.0453697,1,3.36161,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
122,88,71,0.956305,0.292372,0.462898,0.48422,0.000828654,0.15269,0.15269,0.0401231,1,3.80553,corny,3,http://www.suturo.de/ontology/hierarchy#corny
