@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d {baguette,corny,wlanadapter,dlink,cafetfilter}
@attribute shape numeric
@attribute class {baguette,corny,dlink,lion,milka,pringles,rubix,teabox,wlanadapter,r_containerbox,cafetfilter}
@data
139,76,52,0.996195,0.0871557,0.659923,0.548905,0.00115794,0.217158,0.217158,0.0436164,1,4.97881,baguette,1,baguette
139,75,51,0.99863,0.052336,0.662003,0.547903,0.00110807,0.212477,0.212477,0.0424714,1,5.00283,baguette,1,baguette
139,75,52,0.99863,0.052336,0.659172,0.547852,0.00116684,0.216803,0.216803,0.043538,1,4.97963,baguette,1,baguette
139,76,52,0.992546,0.121869,0.660997,0.549086,0.00115594,0.216655,0.216655,0.0436068,1,4.96836,baguette,1,baguette
139,76,52,0.99863,0.052336,0.661485,0.549439,0.00116098,0.220812,0.220812,0.0428639,1,5.15146,baguette,1,baguette
140,76,52,0.996195,0.0871557,0.661724,0.549761,0.0011213,0.213021,0.213021,0.0429141,1,4.9639,baguette,1,baguette
139,76,53,0.994522,0.104528,0.657854,0.549495,0.00146154,0.217288,0.217288,0.0551915,1,3.93699,baguette,1,baguette
140,77,53,0.996195,0.0871557,0.657845,0.551498,0.00124573,0.217657,0.217657,0.0464115,1,4.68973,baguette,1,baguette
139,76,51,0.99863,0.052336,0.663337,0.548307,0.0011634,0.215169,0.215169,0.043774,1,4.91545,baguette,1,baguette
140,76,52,0.997564,0.0697565,0.66262,0.550074,0.00112788,0.217597,0.217597,0.0425022,1,5.11968,baguette,1,baguette
140,76,51,0.997564,0.0697565,0.664618,0.549867,0.00121763,0.212059,0.212059,0.0466405,1,4.54667,baguette,1,baguette
139,76,52,0.99863,0.052336,0.66195,0.54902,0.001139,0.217531,0.217531,0.0425475,1,5.11267,baguette,1,baguette
140,77,53,0.997564,0.0697565,0.65675,0.551213,0.00120951,0.218919,0.218919,0.0453653,1,4.82568,baguette,1,baguette
139,76,52,0.999391,0.0348995,0.659029,0.549024,0.00114489,0.21726,0.21726,0.0429784,1,5.05509,baguette,1,baguette
139,76,52,0.99863,0.052336,0.659545,0.548824,0.00153909,0.214813,0.214813,0.0584358,1,3.67605,baguette,1,baguette
139,76,52,0.994522,0.104528,0.660336,0.547954,0.00112313,0.210829,0.210829,0.0434506,1,4.85216,baguette,1,baguette
139,75,51,0.997564,0.0697565,0.665412,0.547023,0.00112715,0.210588,0.210588,0.0433568,1,4.85709,baguette,1,baguette
140,77,53,0.996195,0.0871557,0.659189,0.552377,0.00153445,0.217733,0.217733,0.0577691,1,3.76903,baguette,1,baguette
140,76,52,0.992546,0.121869,0.659751,0.550146,0.00151287,0.215636,0.215636,0.0575952,1,3.74399,baguette,2,baguette
139,75,52,1,1.7949e-09,0.66081,0.54885,0.00121502,0.21798,0.21798,0.0453134,1,4.8105,baguette,1,baguette
140,77,53,0.996195,0.0871557,0.657978,0.551772,0.00152703,0.219336,0.219336,0.0567854,1,3.86255,baguette,1,baguette
140,76,52,0.996195,0.0871557,0.658901,0.550605,0.00115627,0.21739,0.21739,0.0435637,1,4.99015,baguette,1,baguette
140,76,53,0.997564,0.0697565,0.658145,0.550848,0.00123511,0.218402,0.218402,0.0461175,1,4.73577,baguette,1,baguette
139,76,52,0.996195,0.0871557,0.662033,0.548255,0.00122621,0.213225,0.213225,0.0467402,1,4.56192,baguette,1,baguette
140,77,53,0.997564,0.0697565,0.655619,0.551503,0.00122175,0.21921,0.21921,0.0457422,1,4.79228,baguette,1,baguette
140,76,52,0.994522,0.104528,0.660505,0.549823,0.00115293,0.216075,0.216075,0.043534,1,4.96337,baguette,1,baguette
140,76,52,0.990268,0.139173,0.661521,0.550695,0.00119184,0.21739,0.21739,0.0453692,1,4.79157,baguette,1,baguette
140,76,52,0.994522,0.104528,0.661318,0.55,0.00152011,0.217667,0.217667,0.0573655,1,3.79439,baguette,1,baguette
139,76,52,0.990268,0.139173,0.66292,0.549622,0.0012388,0.218217,0.218217,0.0463163,1,4.71146,baguette,1,baguette
